JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG
28:10:15:13:06:39,4350.68,4359.84,0,1.01473,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:40,4350.97,4360.41,0,1.00405,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:41,4350.97,4360.13,0,1.00938,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:42,4350.68,4359.55,0,0.997368,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:43,4351.26,4358.12,0,0.990692,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:44,4350.4,4357.84,0,0.973335,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:45,4349.83,4358.69,0,0.977341,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:46,4348.97,4359.27,0,0.986687,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:47,4350.4,4359.55,0,1.01606,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:48,4349.83,4359.27,0,1.01472,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:49,4350.11,4358.98,0,1.01339,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:50,4350.11,4358.98,0,1.00805,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:51,4350.11,4358.98,0,1.00271,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:52,4348.97,4357.84,0,0.981346,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:53,4349.54,4358.69,0,0.970663,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:54,4349.54,4358.69,0,0.981346,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:55,4349.25,4358.69,0,0.998701,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:56,4349.83,4358.41,0,1.01606,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:57,4348.97,4359.27,0,1.02407,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:58,4348.97,4358.98,0,1.03074,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:06:59,4348.4,4358.69,0,1.03208,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:00,4349.54,4357.84,0,1.00538,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:01,4348.11,4358.12,0,0.978676,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:02,4348.68,4357.26,0,0.966658,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:03,4348.11,4358.41,0,0.967995,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:04,4348.4,4358.41,0,0.969328,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:05,4348.68,4358.12,0,0.959984,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:06,4348.68,4357.26,0,0.961319,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:07,4347.82,4358.12,0,0.945295,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:08,4348.4,4358.41,0,0.931946,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:09,4348.11,4357.55,0,0.931946,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:10,4347.25,4357.84,0,0.943958,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:11,4347.82,4357.84,0,0.962654,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:12,4348.11,4357.26,0,0.988022,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:13,4347.82,4357.84,0,0.984015,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:14,4348.11,4357.55,0,0.980011,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:15,4347.82,4357.55,0,0.980009,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:16,4346.96,4356.69,0,1.00004,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:17,4346.96,4357.55,0,1.01473,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:18,4347.82,4356.41,0,0.998703,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:19,4347.82,4356.98,0,0.970663,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:20,4347.54,4356.69,0,0.958647,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:21,4347.54,4356.69,0,0.945295,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:22,4347.25,4356.69,0,0.939957,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:23,4346.39,4356.98,0,0.942625,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:24,4346.68,4356.98,0,0.943958,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:25,4346.39,4357.55,0,0.962654,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:26,4347.82,4355.55,0,0.977341,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:27,4346.68,4355.83,0,1.00271,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:28,4347.54,4356.12,0,1.01206,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:29,4347.25,4355.83,0,1.00671,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:30,4346.96,4355.26,0,0.988022,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:31,4346.39,4356.12,0,0.967995,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:32,4347.54,4355.26,0,0.96933,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:33,4346.68,4356.41,0,0.977341,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:34,4346.39,4355.83,0,0.992027,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:35,4346.11,4355.83,0,0.993361,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:36,4346.11,4355.83,0,1.00137,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:37,4346.11,4355.26,0,1.02274,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:38,4346.11,4355.55,0,1.03609,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:39,4345.53,4354.12,0,1.03342,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:40,4345.53,4354.98,0,1.03742,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:41,4345.82,4355.26,0,1.00538,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:42,4346.11,4354.98,0,0.997366,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:43,4346.96,4354.98,0,0.994698,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:44,4346.96,4354.98,0,0.978676,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:45,4346.39,4355.26,0,0.973335,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:46,4345.82,4355.26,0,0.982679,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:47,4345.53,4355.26,0,1.00004,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:48,4344.68,4354.69,0,1.00404,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:49,4344.96,4354.98,0,1.01072,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:50,4344.39,4354.69,0,1.00938,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:51,4344.68,4354.4,0,1.01072,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:52,4345.53,4354.12,0,1.01472,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:53,4344.96,4354.98,0,0.9947,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:54,4344.96,4354.12,0,0.974669,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:55,4343.53,4354.4,0,0.967993,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:56,4344.1,4354.98,0,0.962652,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:57,4344.68,4354.4,0,0.989355,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:58,4344.96,4354.69,0,1.00538,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:07:59,4344.1,4355.26,0,0.992027,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:00,4344.68,4354.4,0,1.01606,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:01,4344.1,4354.69,0,1.02274,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:02,4344.1,4354.4,0,1.0214,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:03,4343.53,4354.4,0,1.02407,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:04,4343.82,4353.54,0,1.02274,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:05,4344.68,4353.26,0,1.00939,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:06,4343.53,4354.69,0,0.976008,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:07,4342.96,4353.83,0,0.974669,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:08,4343.53,4353.54,0,0.998703,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:09,4344.1,4353.83,0,1.00137,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:10,4344.1,4353.26,0,1.01205,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:11,4343.53,4352.4,0,1.02273,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:12,4342.96,4352.97,0,1.01472,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:13,4342.67,4353.26,0,0.985352,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:14,4342.96,4352.4,0,0.970663,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:15,4342.96,4351.83,0,0.980011,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:16,4342.96,4352.97,0,0.97467,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:17,4343.25,4352.69,0,0.962652,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:18,4343.53,4352.4,0,0.96933,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:19,4343.53,4353.26,0,0.98535,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:20,4342.1,4352.69,0,0.982679,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:21,4342.96,4351.83,0,0.982679,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:22,4342.1,4352.4,0,0.962652,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:23,4341.81,4352.97,0,0.959984,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:24,4341.53,4352.69,0,0.954643,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:25,4340.96,4353.26,0,0.957312,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:26,4342.39,4353.26,0,0.978676,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:27,4342.67,4352.69,0,0.982681,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:28,4341.81,4352.4,0,0.973333,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:29,4341.81,4352.69,0,0.961319,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:30,4341.81,4353.83,0,0.955977,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:31,4341.53,4352.11,0,0.980013,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:32,4342.39,4351.54,0,0.980013,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:33,4341.53,4352.97,0,0.982683,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:34,4341.53,4352.4,0,0.963989,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:35,4340.96,4351.26,0,0.946631,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:36,4341.53,4351.26,0,0.949301,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:37,4341.81,4352.11,0,0.967993,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:38,4340.96,4351.54,0,0.986687,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:39,4340.67,4351.26,0,0.982681,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:40,4342.39,4351.26,0,0.977341,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:41,4342.1,4351.54,0,0.962654,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:42,4341.24,4351.26,0,0.957314,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:43,4339.81,4351.83,0,0.953308,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:44,4340.96,4351.83,0,0.93862,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:45,4340.96,4351.54,0,0.946631,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:46,4340.1,4349.83,0,0.951971,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:47,4342.67,4349.83,0,0.976004,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:48,4341.53,4351.26,0,0.98802,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:49,4342.1,4349.54,0,1.00137,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:50,4341.53,4348.97,0,0.978674,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:51,4340.96,4349.25,0,0.959984,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:52,4340.38,4349.54,0,0.953306,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:53,4338.95,4350.4,0,0.937286,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:54,4340.38,4350.68,0,0.950638,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:55,4341.81,4349.83,0,0.943962,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:56,4340.96,4350.4,0,0.930611,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:57,4340.96,4350.97,0,0.9226,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:58,4339.81,4350.68,0,0.917259,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:08:59,4340.67,4349.25,0,0.914585,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:00,4340.1,4349.25,0,0.935949,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:01,4339.81,4350.97,0,0.957312,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:02,4338.67,4350.68,0,0.954641,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:03,4338.95,4350.11,0,0.93862,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:04,4339.53,4350.97,0,0.92527,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:05,4340.1,4350.11,0,0.931944,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:06,4340.1,4349.25,0,0.934614,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:07,4339.53,4350.11,0,0.966658,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:08,4339.53,4350.68,0,0.978676,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:09,4338.38,4350.11,0,0.993361,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:10,4338.67,4349.83,0,0.988022,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:11,4339.53,4349.54,0,0.993361,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:12,4338.67,4350.4,0,0.982683,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:13,4338.95,4349.83,0,0.963989,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:14,4338.95,4348.97,0,0.945295,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:15,4339.53,4349.54,0,0.94129,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:16,4337.81,4350.68,0,0.967995,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:17,4338.67,4349.83,0,0.984016,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:18,4337.81,4348.97,0,0.992027,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:19,4338.1,4349.25,0,0.984016,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:20,4338.1,4348.68,0,0.959984,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:21,4337.81,4348.97,0,0.945295,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:22,4338.38,4349.54,0,0.945295,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:23,4336.95,4349.25,0,0.954641,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:24,4336.95,4348.11,0,0.954641,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:25,4337.24,4347.82,0,0.970663,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:26,4337.52,4348.68,0,0.994698,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:27,4336.67,4348.4,0,0.988022,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:28,4337.81,4347.54,0,0.980013,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:29,4337.52,4348.11,0,0.988022,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:30,4337.24,4347.82,0,0.973335,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
28:10:15:13:09:31,4336.95,4349.25,0,0.958649,0,0,0,1213.58,0,3271.37,0,0,0,0,0,0,-4216.76,0,1213.52,1213.58,0
