JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG,G/MG,PSMN,G/MG,G/MG,G/MG
15:11:15:11:56:05,-45.2613,13.9617,0,0.00934601,0,0,0,0,0,0,0,0,28.475,0,0,0,-7448.48,0,0,0,0,0,0.438569,0,0,0
15:11:15:11:56:06,-44.9752,13.6756,0,0.0106792,0,0,0,0,0,0,0,0,24.8884,0,0,0,-7448.48,0,0,0,0,0,0.0144948,0,0,0
15:11:15:11:56:07,-45.2613,14.2478,0,0.0120163,0,0,0,0,0,0,0,0,28.3,0,0,0,-7448.48,0,0,0,0,0,0.226168,0,0,0
15:11:15:11:56:08,-45.5474,14.5339,0,0.0106792,0,0,0,0,0,0,0,0,28.396,0,0,0,-7448.48,0,0,0,0,0,0.381236,0,0,0
15:11:15:11:56:09,-46.6918,15.9644,0,0.00934601,0,0,0,0,0,0,0,0,25.0891,0,0,0,-7448.48,0,0,0,0,0,0.219611,0,0,0
15:11:15:11:56:10,-46.6918,16.2505,0,0.0106792,0,0,0,0,0,0,0,0,22.1223,0,0,0,-7448.48,0,0,0,0,0,-0.850761,0,0,0
15:11:15:11:56:11,-46.9779,15.6783,0,0.0106792,0,0,0,0,0,0,0,0,25.5972,0,0,0,-7448.48,0,0,0,0,0,-2.85224,0,0,0
15:11:15:11:56:12,-45.5474,14.2478,0,0.00801086,0,0,0,0,0,0,0,0,25.543,0,0,0,-7448.48,0,0,0,0,0,-4.96738,0,0,0
15:11:15:11:56:13,-46.4057,14.82,0,0.00801086,0,0,0,0,0,0,0,0,18.6992,0,0,0,-7448.48,0,0,0,0,0,-6.02948,0,0,0
15:11:15:11:56:14,-46.4057,15.3922,0,0.00400543,0,0,0,0,0,0,0,0,25.6374,0,0,0,-7448.48,0,0,0,0,0,-5.849,0,0,0
15:11:15:11:56:15,-45.8335,15.6783,0,0.0106792,0,0,0,0,0,0,0,0,41.42,0,0,0,-7448.48,0,0,0,0,0,-5.66202,0,0,0
15:11:15:11:56:16,-46.9779,16.5366,0,0.00534058,0,0,0,0,0,0,0,0,25.6696,0,0,0,-7448.48,0,0,0,0,0,-5.47593,0,0,0
15:11:15:11:56:17,-44.6891,12.2451,0,0.00934601,0,0,0,0,0,0,0,0,41.45,0,0,0,-7448.48,0,0,0,0,0,-5.16209,0,0,0
15:11:15:11:56:18,-44.403,13.3895,0,0.00934601,0,0,0,0,0,0,0,0,28.8013,0,0,0,-7448.48,0,0,0,0,0,-4.49173,0,0,0
15:11:15:11:56:19,-44.6891,12.5312,0,0.00534058,0,0,0,0,0,0,0,0,51.5643,0,0,0,-7448.48,0,0,0,0,0,-2.09257,0,0,0
15:11:15:11:56:20,-46.4057,13.9617,0,0.00534058,0,0,0,0,0,0,0,0,40.2366,0,0,0,-7448.48,0,0,0,0,0,1.01884,0,0,0
15:11:15:11:56:21,-45.5474,14.2478,0,0.00667572,0,0,0,0,0,0,0,0,67.7667,0,0,0,-7448.48,0,0,0,0,0,2.43063,0,0,0
15:11:15:11:56:22,-46.4057,15.9644,0,0.00801086,0,0,0,0,0,0,0,0,39.8578,0,0,0,-7448.48,0,0,0,0,0,2.09362,0,0,0
15:11:15:11:56:23,-44.9752,13.9617,0,0.00400543,0,0,0,0,0,0,0,0,33.6015,0,0,0,-7448.48,0,0,0,0,0,1.36725,0,0,0
15:11:15:11:56:24,-45.8335,14.82,0,0.00267029,0,0,0,0,0,0,0,0,66.3962,0,0,0,-7448.48,0,0,0,0,0,1.03656,0,0,0
15:11:15:11:56:25,-45.8335,15.1061,0,0.00267029,0,0,0,0,0,0,0,0,51.1947,0,0,0,-7448.48,0,0,0,0,0,1.28779,0,0,0
15:11:15:11:56:26,-45.8335,15.6783,0,0.00534058,0,0,0,0,0,0,0,0,40.4063,0,0,0,-7448.48,0,0,0,0,0,1.30572,0,0,0
15:11:15:11:56:27,-44.1169,13.1034,0,0.00400543,0,0,0,0,0,0,0,0,51.6828,0,0,0,-7448.48,0,0,0,0,0,0.875878,0,0,0
15:11:15:11:56:28,-46.4057,15.1061,0,0.00267029,0,0,0,0,0,0,0,0,40.932,0,0,0,-7448.48,0,0,0,0,0,1.32467,0,0,0
15:11:15:11:56:29,-44.1169,13.1034,0,0.00534058,0,0,0,0,0,0,0,0,51.7816,0,0,0,-7448.48,0,0,0,0,0,2.16399,0,0,0
15:11:15:11:56:30,-44.9752,14.5339,0,0.00667572,0,0,0,0,0,0,0,0,102.84,0,0,0,-7448.48,0,0,0,0,0,2.47073,0,0,0
15:11:15:11:56:31,-45.2613,14.5339,0,0.00667572,0,0,0,0,0,0,0,0,29.652,0,0,0,-7448.48,0,0,0,0,0,3.29962,0,0,0
15:11:15:11:56:32,-44.6891,13.1034,0,0.00934601,0,0,0,0,0,0,0,0,22.9425,0,0,0,-7448.48,0,0,0,0,0,3.96558,0,0,0
15:11:15:11:56:33,-46.4057,15.3922,0,0.0106792,0,0,0,0,0,0,0,0,41.6343,0,0,0,-7448.48,0,0,0,0,0,3.94894,0,0,0
15:11:15:11:56:34,-44.6891,13.9617,0,0.00934601,0,0,0,0,0,0,0,0,26.0838,0,0,0,-7448.48,0,0,0,0,0,3.40994,0,0,0
15:11:15:11:56:35,-45.2613,15.1061,0,0.00934601,0,0,0,0,0,0,0,0,29.7102,0,0,0,-7448.48,0,0,0,0,0,2.35342,0,0,0
15:11:15:11:56:36,-44.403,13.1034,0,0.00534058,0,0,0,0,0,0,0,0,29.7925,0,0,0,-7448.48,0,0,0,0,0,2.00748,0,0,0
15:11:15:11:56:37,-44.403,13.9617,0,0.00534058,0,0,0,0,0,0,0,0,34.1839,0,0,0,-7448.48,0,0,0,0,0,2.3509,0,0,0
15:11:15:11:56:38,-46.1196,16.2505,0,0.00801086,0,0,0,0,0,0,0,0,40.544,0,0,0,-7448.48,0,0,0,0,0,3.0774,0,0,0
15:11:15:11:56:39,-45.2613,14.5339,0,0.0133514,0,0,0,0,0,0,0,0,18.5165,0,0,0,-7448.48,0,0,0,0,0,3.13491,0,0,0
15:11:15:11:56:40,-44.9752,14.5339,0,0.00934601,0,0,0,0,0,0,0,0,29.1218,0,0,0,-7448.48,0,0,0,0,0,1.87272,0,0,0
15:11:15:11:56:41,-43.2586,12.2451,0,0.0106792,0,0,0,0,0,0,0,0,29.1368,0,0,0,-7448.48,0,0,0,0,0,0.981536,0,0,0
15:11:15:11:56:42,-46.1196,15.9644,0,0.00934601,0,0,0,0,0,0,0,0,18.5429,0,0,0,-7448.48,0,0,0,0,0,1.74484,0,0,0
15:11:15:11:56:43,-43.5447,12.2451,0,0.0133514,0,0,0,0,0,0,0,0,22.7235,0,0,0,-7448.48,0,0,0,0,0,2.67769,0,0,0
15:11:15:11:56:44,-45.2613,13.9617,0,0.018692,0,0,0,0,0,0,0,0,20.5304,0,0,0,-7448.48,0,0,0,0,0,2.63728,0,0,0
15:11:15:11:56:45,-45.2613,13.9617,0,0.0133514,0,0,0,0,0,0,0,0,20.6566,0,0,0,-7448.48,0,0,0,0,0,2.79232,0,0,0
15:11:15:11:56:46,-46.1196,15.1061,0,0.0146866,0,0,0,0,0,0,0,0,18.4896,0,0,0,-7448.48,0,0,0,0,0,2.42101,0,0,0
15:11:15:11:56:47,-45.2613,14.5339,0,0.0106792,0,0,0,0,0,0,0,0,29.5113,0,0,0,-7448.48,0,0,0,0,0,0.852666,0,0,0
15:11:15:11:56:48,-44.9752,14.5339,0,0.0106792,0,0,0,0,0,0,0,0,18.6855,0,0,0,-7448.48,0,0,0,0,0,-0.77809,0,0,0
15:11:15:11:56:49,-44.403,13.9617,0,0.0133514,0,0,0,0,0,0,0,0,16.9774,0,0,0,-7448.48,0,0,0,0,0,-1.46595,0,0,0
15:11:15:11:56:50,-46.4057,15.3922,0,0.0160217,0,0,0,0,0,0,0,0,25.3411,0,0,0,-7448.48,0,0,0,0,0,-1.00731,0,0,0
15:11:15:11:56:51,-46.6918,16.2505,0,0.0106792,0,0,0,0,0,0,0,0,22.6775,0,0,0,-7448.48,0,0,0,0,0,-0.892959,0,0,0
15:11:15:11:56:52,-46.9779,16.2505,0,0.0120163,0,0,0,0,0,0,0,0,28.969,0,0,0,-7448.48,0,0,0,0,0,-2.52259,0,0,0
15:11:15:11:56:53,-46.6918,15.6783,0,0.0120163,0,0,0,0,0,0,0,0,22.5051,0,0,0,-7448.48,0,0,0,0,0,-5.03441,0,0,0
