JobTime,TR_PRESS,TR_PRESS2,SLUR_RATE,SLUR_RATE2,CFLD_RATE,PROP_CON,BH_PROP_CON,TMT_CFLD,TMT_PROP,BH_PRESS,PROP_CON2,HVFR_Conc,J218_conc,JOB_PROP,POD_CR_LIQ1_CONC_RAW,Biocide_Conc,NET_PRESS,NS_TIMER,JOB_SLUR,JOB_CFLD,J609W_CONC,Scale_CONC,TR_PRESS_DERIV,J623_CONC,J624_CONC,PCM_LIQ_ADD3_CONC_RAW
#NULL,PSI,PSI,B/M,B/M,B/M,PPAC,PPAC,BBL,LB,PSI,PPAC,G/MG,LKGA,LB,G/MG,G/MG,PSI,MIN,BBL,BBL,G/MG,G/MG,PSMN,G/MG,G/MG,G/MG
14:11:15:15:32:11,8072.29,8094.6,90.8188,89.2304,87.8399,0.750072,0.500352,8692.65,294615,11466.7,0.732828,0,0.315118,294615,0,0.301736,4018.23,353.667,9013.17,8692.65,0.400079,0.0976868,-357.903,-0.000331488,0.00099459,0
14:11:15:15:32:12,8068,8096.61,90.6977,89.1877,87.8171,0.75023,0.500336,8694.12,294661,11462.9,0.718792,0,0.314569,294661,0,0.301521,4014.44,353.683,9014.68,8694.12,0.399406,0.0971226,-378.878,-0.000330854,-0.000661708,0
14:11:15:15:32:13,8071.72,8086.02,90.7812,89.404,87.7012,0.749918,0.500321,8695.58,294707,11467.1,0.715558,0,0.317247,294707,0,0.301323,4018.66,353.7,9016.19,8695.58,0.398632,0.097554,-395.443,-0.00033094,-0.00066188,0
14:11:15:15:32:14,8071.43,8076.58,90.6905,89.3092,87.7827,0.749717,0.500307,8697.04,294753,11467.4,0.716638,0,0.316156,294753,0,0.301004,4018.89,353.717,9017.71,8697.04,0.400144,0.0978525,-399.655,-0.000331377,0.000994256,0
14:11:15:15:32:15,8061.99,8063.71,90.7467,89.5121,87.6942,0.749925,0.500292,8698.5,294799,11458.5,0.692944,0,0.317813,294799,0,0.300416,4009.99,353.733,9019.22,8698.5,0.400768,0.098489,-389.038,-0.000331069,0.000993333,0
14:11:15:15:32:16,8051.12,8055.12,90.7219,89.3919,87.7476,0.750163,0.500279,8699.96,294845,11448.1,0.67897,0,0.316328,294845,0,0.298689,3999.64,353.75,9020.73,8699.96,0.399949,0.0984482,-371.689,-0.000331403,0.000994336,0
14:11:15:15:32:17,8043.96,8049.97,90.8338,89.4934,87.7231,0.75031,0.500265,8701.43,294891,11441.5,0.67575,0,0.315502,294891,0,0.297966,3992.99,353.767,9022.24,8701.43,0.399111,0.100941,-360.868,-0.000331202,0.000993731,0
14:11:15:15:32:18,8042.82,8057.41,90.6735,89.4453,87.8317,0.75019,0.500253,8702.89,294937,11440.8,0.636119,0,0.314255,294937,0,0.29839,3992.35,353.783,9023.76,8702.89,0.399722,0.0995096,-359.279,-0.000331294,0.000994008,0
14:11:15:15:32:19,8038.24,8047.11,90.5145,89.4814,87.6769,0.750126,0.50024,8704.35,294983,11436.8,0.587092,0,0.313912,294983,0,0.298802,3988.3,353.8,9025.27,8704.35,0.399691,0.100369,-359.174,-0.000330885,-0.000661769,0
14:11:15:15:32:20,8023.37,8035.38,90.4016,89.3933,87.5213,0.750617,0.500228,8705.81,295030,11422.4,0.597726,0,0.315371,295030,0,0.300393,3973.97,353.817,9026.77,8705.81,0.400134,0.100396,-354.436,-0.000331469,0.000994531,0
14:11:15:15:32:21,8019.93,8029.37,90.6585,89.472,87.4149,0.749902,0.500217,8707.27,295076,11419.5,0.581777,0,0.314367,295076,0,0.300928,3971.04,353.833,9028.28,8707.27,0.399763,0.099253,-351.533,-0.000332058,0.0009963,0
14:11:15:15:32:22,8012.49,8019.65,90.598,89.4493,87.6619,0.75028,0.500205,8708.73,295121,11412.6,0.606245,0,0.313656,295121,0,0.30132,3964.1,353.85,9029.79,8708.73,0.399525,0.0983244,-356.033,-0.000332462,0.000997512,0
14:11:15:15:32:23,8004.48,8015.35,90.7983,89.4747,87.6039,0.750145,0.500195,8710.19,295167,11405.1,0.631845,0,0.313849,295167,0,0.300295,3956.6,353.867,9031.31,8710.19,0.3999,0.098444,-362.035,-0.000331526,-0.000663051,0
